,ship-city,ship-state,ship-postal-code
80836,MUMBAI,Maharashtra,400007.0
80837,Nagpur,Maharashtra,440030.0
80838,LUCKNOW,Uttar Pradesh,226010.0
80839,THANE,Maharashtra,400604.0
80840,HYDERABAD,Telangana,500013.0
80841,CHENNAI,Tamil Nadu,600024.0
80842,chovva,Kerala,670006.0
80843,BENGALURU,Karnataka,560078.0
80844,NTPC KANIHA TOWNSHIP,Odisha,759117.0
80845,NALGONDA,Telangana,508001.0
80846,Jamshedpur,Jharkhand,831006.0
80847,NELLORE,Andhra Pradesh,524001.0
80848,MUMBAI,Maharashtra,400072.0
80849,NANDED WAGHALA,Maharashtra,431605.0
80850,BENGALURU,Karnataka,560091.0
80851,BENGALURU,Karnataka,560091.0
80852,JALANDHAR,Punjab,144023.0
80853,NASHIK,Maharashtra,422101.0
80854,NASHIK,Maharashtra,422101.0
80855,NARASIMHANAICKENPALAYAM,Tamil Nadu,641031.0
80856,PUDUCHERRY,Puducherry,605008.0
80857,HYDERABAD,Telangana,500060.0
80858,PIMPRI CHINCHWAD,Maharashtra,411027.0
80859,BHUBANESWAR,Odisha,751009.0
80860,SONPETH,Maharashtra,431516.0
80861,RANIGANJ,West Bengal,713358.0
80862,MUMBAI,Maharashtra,400057.0
80863,BENGALURU,Karnataka,560036.0
80864,BENGALURU,Karnataka,560036.0
80865,NAVI MUMBAI,Maharashtra,400705.0
80866,GURUGRAM,Haryana,122017.0
80867,GUWAHATI,Assam,781012.0
80868,Ahemedabad,Gujarat,382424.0
80869,MUMBAI,Maharashtra,400024.0
80870,BENGALURU,Karnataka,560060.0
80871,FARIDABAD,Haryana,121004.0
80872,NOIDA,Uttar Pradesh,201309.0
80873,DIMAPUR,Nagaland,797116.0
80874,HYDERABAD,Telangana,500016.0
80875,NEW DELHI,Delhi,110085.0
80876,HYDERABAD,Telangana,500039.0
80877,GURGAON,Haryana,122001.0
80878,CHANDIGARH,Chandigarh,160036.0
80879,GOLABANDHA,Odisha,761052.0
80880,"Medical college , calicut",Kerala,673008.0
80881,SECUNDERABAD,Telangana,500026.0
80882,VASCO DA GAMA,Goa,403802.0
80883,BENGALURU,Karnataka,560067.0
80884,CHENNAI,Tamil Nadu,600001.0
80885,BENGALURU,Karnataka,560093.0
80886,MUMBAI,Maharashtra,400002.0
80887,BHOPAL,Madhya Pradesh,462043.0
80888,SECUNDERABAD,Telangana,500026.0
80889,Delhi,Delhi,110006.0
80890,Pune,Maharashtra,411021.0
80891,Pune,Maharashtra,411021.0
80892,Pune,Maharashtra,411021.0
80893,Delhi,Delhi,110006.0
80894,BENGALURU,Karnataka,560073.0
80895,SECUNDERABAD,Telangana,500026.0
80896,MADIKERI,Karnataka,571201.0
80897,MADIKERI,Karnataka,571201.0
80898,MUMBAI,Maharashtra,400088.0
80899,HYDERABAD,Telangana,502032.0
80900,BENGALURU,Karnataka,560076.0
80901,AHMEDABAD,Gujarat,380013.0
80902,GONDA,Uttar Pradesh,271001.0
80903,HYDERABAD,Telangana,500032.0
80904,PUDUCHERRY,Puducherry,605003.0
80905,HYDERABAD,Telangana,500068.0
80906,BENGALURU,Karnataka,560085.0
80907,HYDERABAD,Telangana,500049.0
80908,Quepem,Goa,403714.0
80909,C.C.C NASPUR,Telangana,504302.0
80910,PILANI TOWN,Rajasthan,333031.0
80911,MAPUSA,Goa,403507.0
80912,GURUGRAM,Haryana,122001.0
80913,UJJAIN,Madhya Pradesh,456010.0
80914,CHAMARAJANAGAR,Karnataka,571313.0
80915,CHAMARAJANAGAR,Karnataka,571313.0
80916,CHAMARAJANAGAR,Karnataka,571313.0
80917,NEW DELHI,Delhi,110048.0
80918,CHENNAI,Tamil Nadu,600082.0
80919,CHENNAI,Tamil Nadu,600042.0
80920,HYDERABAD,Telangana,500010.0
80921,CHENNAI,Tamil Nadu,600042.0
80922,KOLKATA,West Bengal,700074.0
80923,CHENNAI,Tamil Nadu,600004.0
80924,BENGALURU,Karnataka,560076.0
80925,GREATER NOIDA,Uttar Pradesh,201310.0
80926,MUMBAI,Maharashtra,400101.0
80927,NOIDA,Uttar Pradesh,201307.0
80928,BENGALURU,Karnataka,560086.0
80929,AHMADNAGAR,Maharashtra,414111.0
80930,BENGALURU,Karnataka,560037.0
80931,Hapoli,Arunachal Pradesh,791120.0
80932,chennai,Tamil Nadu,600001.0
80933,MUMBAI,Maharashtra,400062.0
80934,HYDERABAD,Telangana,500028.0
80935,HASSAN,Karnataka,573201.0
80936,SHAHABAD HARDOI DISTRICT,Uttar Pradesh,241124.0
80937,Bhilai,Chhattisgarh,490001.0
80938,DHULE,Maharashtra,424001.0
80939,KOLKATA,West Bengal,700108.0
80940,NAGPUR,Maharashtra,440015.0
80941,HYDERABAD,Telangana,500089.0
80942,Hyderabad,Telangana,500001.0
80943,CUTTACK,Odisha,753003.0
80944,PUNE,Maharashtra,411002.0
80945,BENGALURU,Karnataka,560053.0
80946,BENGALURU,Karnataka,560053.0
80947,BENGALURU,Karnataka,560053.0
80948,PATIALA,Punjab,147001.0
80949,JAMSHEDPUR,Jharkhand,831009.0
80950,BENGALURU,Karnataka,560074.0
80951,MUMBAI,Maharashtra,400005.0
80952,HYDERABAD,Telangana,500018.0
80953,HYDERABAD,Telangana,500018.0
80954,NEW DELHI,Delhi,110041.0
80955,DEWAS,Madhya Pradesh,455001.0
80956,NEW DELHI,Delhi,110054.0
80957,JABALPUR,Madhya Pradesh,482001.0
80958,JABALPUR,Madhya Pradesh,482001.0
80959,JABALPUR,Madhya Pradesh,482001.0
80960,JABALPUR,Madhya Pradesh,482001.0
80961,HOSUR,Tamil Nadu,635109.0
80962,KANPUR,Uttar Pradesh,208027.0
80963,KOLKATA,West Bengal,700055.0
80964,SHIMLA,Himachal Pradesh,171005.0
80965,PERECHERLA,Andhra Pradesh,522005.0
80966,GURUGRAM,Haryana,122018.0
80967,Pune,Maharashtra,411038.0
80968,"HABIBPUR,BHAGALPUR",Bihar,812005.0
80969,NEW DELHI,Delhi,110092.0
80970,BENGALURU,Karnataka,560050.0
80971,Mumbai,Maharashtra,400022.0
80972,Thalassery,Kerala,670661.0
80973,BENGALURU,Karnataka,560075.0
80974,ROBERTSGANJ,Uttar Pradesh,231216.0
80975,BHUBANESWAR,Odisha,751016.0
80976,KOLKATA,West Bengal,700055.0
80977,BENGALURU,Karnataka,560083.0
80978,HYDERABAD,Telangana,500007.0
80979,HYDERABAD,Telangana,500007.0
80980,HYDERABAD,Telangana,500007.0
80981,KOTTAYAM,Kerala,686613.0
80982,MUMBAI,Maharashtra,400016.0
80983,New Delhi,Delhi,110018.0
80984,Lucknow,Uttar Pradesh,226015.0
80985,mumbai,Maharashtra,400083.0
80986,PONNERI,Tamil Nadu,601204.0
80987,DEHRADUN,Uttarakhand,248004.0
80988,Barmana,Himachal Pradesh,174013.0
80989,GURUGRAM,Haryana,122002.0
80990,BENGALURU,Karnataka,560068.0
80991,HYDERABAD,Telangana,500044.0
80992,AHMEDABAD,Gujarat,380015.0
80993,CHENNAI,Tamil Nadu,600072.0
80994,Thrissur,Kerala,680013.0
80995,MOHALI,Punjab,140301.0
80996,THRIPPUNITHURA,Kerala,682301.0
80997,Parbhani,Maharashtra,431401.0
80998,tufanganj,West Bengal,736159.0
80999,HOWRAH,West Bengal,711106.0
81000,BARASAT,West Bengal,700126.0
81001,CHANGLANG,Arunachal Pradesh,792122.0
81002,BENGALURU,Karnataka,560077.0
81003,JAIPUR,Rajasthan,302019.0
81004,NEW DELHI,Delhi,110029.0
81005,KOCH BIHAR,West Bengal,736101.0
81006,NAVI MUMBAI,Maharashtra,400703.0
81007,SAMASTIPUR,Bihar,848207.0
81008,HYDERABAD,Telangana,500075.0
81009,BENGALURU,Karnataka,560048.0
81010,Ahemedabad,Gujarat,382424.0
81011,NOIDA,Uttar Pradesh,201304.0
81012,ALWAR,Rajasthan,301001.0
81013,Bangalore,Karnataka,560032.0
81014,SITAMARHI,Bihar,843302.0
81015,SHIMLA-717009,Himachal Pradesh,171009.0
81016,MUMBAI,Maharashtra,400098.0
81017,MUMBAI,Maharashtra,400098.0
81018,KOZHIKODE,Kerala,673580.0
81019,BAKSAR,Uttar Pradesh,245207.0
81020,FARIDABAD,Haryana,121008.0
81021,PALLIPALAYAM,Tamil Nadu,638006.0
81022,THANE,Maharashtra,401107.0
81023,JAMSHEDPUR,Jharkhand,831005.0
81024,MUMBAI,Maharashtra,400050.0
81025,SHIMLA,Himachal Pradesh,171006.0
81026,PHILLAUR,Punjab,144410.0
81027,VASAI VIRAR,Maharashtra,401209.0
81028,PUNE,Maharashtra,411022.0
81029,DALTONGANJ,Jharkhand,822101.0
81030,GUWAHATI,Assam,781005.0
81031,GUWAHATI,Assam,781005.0
81032,KOLKATA,West Bengal,700102.0
81033,GUWAHATI,Assam,781005.0
81034,WARANGAL,Telangana,506002.0
81035,BENGALURU,Karnataka,560064.0
81036,WARANGAL,Telangana,506001.0
81037,MUMBAI,Maharashtra,400059.0
81038,Mulakalapally,Telangana,507115.0
81039,Mulakalapally,Telangana,507115.0
81040,SITAMARHI,Bihar,847302.0
81041,Shahjahanpur,Uttar Pradesh,242001.0
81042,PALAKKAD,Kerala,678731.0
81043,PALAKKAD,Kerala,678731.0
81044,Mumbai,Maharashtra,400099.0
81045,THANE,Maharashtra,400615.0
81046,ASANSOL,West Bengal,713305.0
81047,NEW DELHI,Delhi,110053.0
81048,JAMMU,Jammu & Kashmir,180020.0
81049,Honda,Goa,403505.0
81050,ASANSOL,West Bengal,713305.0
81051,NEW DELHI,Delhi,110052.0
81052,Pathanamthitta,Kerala,689698.0
81053,BENGALURU,Karnataka,560067.0
81054,NEW DELHI,Delhi,110052.0
81055,ADALAJ,Gujarat,382421.0
81056,IGATPURI,Maharashtra,422403.0
81057,Gurgaon,Haryana,122003.0
81058,VIJAYAWADA,Andhra Pradesh,520013.0
81059,Pathanamthitta,Kerala,689698.0
81060,ALWAR,Rajasthan,301001.0
81061,RANCHI,Jharkhand,834001.0
81062,Pantnagar,Uttarakhand,263148.0
81063,THANE WEST,Maharashtra,400615.0
81064,MUMBAI,Maharashtra,400061.0
81065,Delhi,Delhi,110095.0
81066,PALAKKAD,Kerala,678004.0
81067,BENGALURU,Karnataka,560003.0
81068,Noida,Uttar Pradesh,201304.0
81069,MUMBAI,Maharashtra,400072.0
81070,AJMER,Rajasthan,305003.0
81071,UNNAO,Uttar Pradesh,226301.0
81072,THIRUVANANTHAPURAM,Kerala,695504.0
81073,THIRUVANANTHAPURAM,Kerala,695504.0
81074,TENALI,Andhra Pradesh,522201.0
81075,MUMBAI,Maharashtra,400018.0
81076,MUMBAI,Maharashtra,400018.0
81077,BENGALURU,Karnataka,560075.0
81078,BURDWAN,West Bengal,713101.0
81079,VENKATAGIRI,Andhra Pradesh,524132.0
81080,SONAPUR GAON,Assam,782402.0
81081,HYDERABAD,Telangana,500078.0
81082,HYDERABAD,Telangana,500059.0
81083,HYDERABAD,Telangana,500059.0
81084,MUMBAI,Maharashtra,400083.0
81085,dehradun,Uttarakhand,248001.0
81086,BHUBANESWAR,Odisha,751007.0
81087,BENGALURU,Karnataka,560010.0
81088,SIWAN,Bihar,841226.0
81089,KOTA,Rajasthan,324005.0
81090,Dombivli West,Maharashtra,421202.0
81091,HYDERABAD,Telangana,500072.0
81092,CHENNAI,Tamil Nadu,600049.0
81093,THIRUVANANTHAPURAM,Kerala,695009.0
81094,KOLKATA,West Bengal,700040.0
81095,KOLKATA,West Bengal,700040.0
81096,secunderabad,Telangana,500010.0
81097,BENGALURU,Karnataka,560078.0
81098,VYARA,Gujarat,394650.0
81099,RISHIKESH,Uttarakhand,249202.0
81100,COIMBATORE,Tamil Nadu,641014.0
81101,AHMEDABAD,Gujarat,382481.0
81102,KOTA,Rajasthan,324005.0
81103,mumbai,Maharashtra,400050.0
81104,GURUGRAM,Haryana,122018.0
81105,RISHIKESH,Uttarakhand,249202.0
81106,BIKANER,Rajasthan,334001.0
81107,MUMBAI,Maharashtra,400018.0
81108,BHUBANESWAR,Odisha,751024.0
81109,PUNE,Maharashtra,411048.0
81110,GURUGRAM,Haryana,122101.0
81111,GREATER NOIDA,Uttar Pradesh,201310.0
81112,HYDERABAD,Telangana,500090.0
81113,Kadapa,Andhra Pradesh,516259.0
81114,KANPUR,Uttar Pradesh,208027.0
81115,NEW DELHI,Delhi,110068.0
81116,NOIDA,Uttar Pradesh,201307.0
81117,RISHIKESH,Uttarakhand,249202.0
81118,MUMBAI,Maharashtra,400028.0
81119,BAKHTIARPUR,Bihar,803212.0
81120,DHENKANAL,Odisha,759001.0
81121,HYDERABAD,Telangana,500084.0
81122,JAIPUR,Rajasthan,302017.0
81123,BHILAI,Chhattisgarh,490006.0
81124,RUSHIKONDA APIIC,Andhra Pradesh,530045.0
81125,BAHADURGARH,Haryana,124507.0
81126,DELHI,Delhi,110092.0
81127,NEW DELHI,Delhi,110078.0
81128,"Haralur, BENGALURU",Karnataka,560068.0
81129,MARGAO,Goa,403602.0
81130,HOWRAH,West Bengal,711106.0
81131,HOWRAH,West Bengal,711106.0
81132,BENGALURU,Karnataka,560023.0
81133,BENGALURU,Karnataka,560010.0
81134,VASCO DA GAMA,Goa,403802.0
81135,MANDI,Himachal Pradesh,175027.0
81136,NARASINGAPURAM VELLORE DISTRICT,Tamil Nadu,632406.0
81137,HYDERABAD,Telangana,502032.0
81138,BHAVNAGAR,Gujarat,364001.0
81139,VASCO DA GAMA,Goa,403802.0
81140,BHUBANESWAR,Odisha,751019.0
81141,BHUBANESWAR,Odisha,751019.0
81142,BHUBANESWAR,Odisha,751019.0
81143,Visakhapatnam,Andhra Pradesh,530002.0
81144,Visakhapatnam,Andhra Pradesh,530002.0
81145,CHIRAMANANGAD,Kerala,680519.0
81146,BENGALURU,Karnataka,560030.0
81147,MUMBAI,Maharashtra,400057.0
81148,HYDERABAD,Telangana,500097.0
81149,VASCO DA GAMA,Goa,403802.0
81150,PUNE,Maharashtra,411001.0
81151,NEW DELHI,Delhi,110078.0
81152,NAVI MUMBAI,Maharashtra,410209.0
81153,KURSEONG,West Bengal,734203.0
81154,MUMBAI,Maharashtra,400051.0
81155,MUMBAI,Maharashtra,400051.0
81156,MUMBAI,Maharashtra,400051.0
81157,MUMBAI,Maharashtra,400051.0
81158,BENGALURU,Karnataka,560102.0
81159,BOKARO STEEL CITY,Jharkhand,827012.0
81160,ZIRAKPUR,Punjab,140603.0
81161,GURUGRAM,Haryana,122004.0
81162,HYDERABAD,Telangana,500016.0
81163,AMBALA cantt,Haryana,133001.0
81164,Kolkata,West Bengal,700056.0
81165,BENGALURU,Karnataka,560072.0
81166,PUNE,Maharashtra,412207.0
81167,NOIDA,Uttar Pradesh,201301.0
81168,SIKANDRA ALLAHABAD DISTRICT,Uttar Pradesh,212109.0
81169,HYDERABAD,Telangana,500029.0
81170,PUNE,Maharashtra,412207.0
81171,palakkad,Kerala,678008.0
81172,Junagadh,Gujarat,362001.0
81173,Noida,Uttar Pradesh,201301.0
81174,Noida,Uttar Pradesh,201301.0
81175,Noida,Uttar Pradesh,201301.0
81176,DUMKA,Jharkhand,814101.0
81177,CHENNAI,Tamil Nadu,600073.0
81178,BENGALURU,Karnataka,560030.0
81179,AHMEDABAD,Gujarat,380015.0
81180,Ranchi,Jharkhand,834002.0
81181,MUMBAI,Maharashtra,400053.0
81182,mumbai,Maharashtra,400092.0
81183,chennai,Tamil Nadu,600028.0
81184,NEW DELHI,Delhi,110027.0
81185,BHILAI,Chhattisgarh,490009.0
81186,KOLKATA,West Bengal,700107.0
81187,ANUGUL,Odisha,759122.0
81188,NEW DELHI,Delhi,110037.0
81189,"Vinobanagar,Shimoga",Karnataka,577204.0
81190,JHANSI,Uttar Pradesh,284003.0
81191,LUCKNOW,Uttar Pradesh,226025.0
81192,THANE,Maharashtra,400605.0
81193,delhi,Delhi,110052.0
81194,Chennai,Tamil Nadu,600098.0
81195,Chennai,Tamil Nadu,600098.0
81196,DEHRADUN,Uttarakhand,248008.0
81197,KUMARANELLUR,Kerala,680590.0
81198,CUTTACK,Odisha,753014.0
81199,BENGALURU,Karnataka,560029.0
81200,Pune,Maharashtra,411015.0
81201,PUNE,Maharashtra,411017.0
81202,GURUGRAM,Haryana,122022.0
81203,HYDERABAD,Telangana,500085.0
81204,LILONG IMPHAL WEST,Manipur,795130.0
81205,NOIDA,Uttar Pradesh,201305.0
81206,NEW DELHI,Delhi,110075.0
81207,NEW DELHI,Delhi,110075.0
81208,NEW DELHI,Delhi,110023.0
81209,MILAK,Uttar Pradesh,244701.0
81210,MOTIHARI,Bihar,845401.0
81211,LUCKNOW,Uttar Pradesh,226010.0
81212,BENGALURU,Karnataka,560083.0
81213,HYDERABAD,Telangana,500037.0
81214,HYDERABAD,Telangana,500037.0
81215,BARRACKPORE,West Bengal,700123.0
81216,VASCO DA GAMA,Goa,403726.0
81217,BHUBANESWAR,Odisha,751024.0
81218,KALYAN,Maharashtra,421201.0
81219,HYDERABAD,Telangana,500084.0
81220,HYDERABAD,Telangana,500008.0
81221,BAHADURGARH,Haryana,124507.0
81222,GURUGRAM,Haryana,122006.0
81223,GURDASPUR,Punjab,143521.0
81224,PIMPRI CHINCHWAD,Maharashtra,412101.0
81225,NOIDA,Uttar Pradesh,201301.0
81226,SOPORE,Jammu & Kashmir,193201.0
81227,BAKHTIARPUR,Bihar,803212.0
81228,MUMBAI,Maharashtra,400078.0
81229,PUNE,Maharashtra,411014.0
81230,NEW DELHI,Delhi,110059.0
81231,AGRA,Uttar Pradesh,282010.0
81232,BENGALURU,Karnataka,560077.0
81233,NEW DELHI,Delhi,110001.0
81234,MUMBAI,Maharashtra,400097.0
81235,MUMBAI,Maharashtra,400097.0
81236,Dombivili East,Maharashtra,421203.0
81237,KOZHIKODE,Kerala,673005.0
81238,Atkot,Gujarat,360040.0
81239,KALYAN,Maharashtra,421203.0
81240,Kanpur,Uttar Pradesh,208011.0
81241,HYDERABAD,Telangana,500047.0
81242,Hyderabad,Telangana,500084.0
81243,Hyderabad,Telangana,500084.0
81244,Kanpur,Uttar Pradesh,208011.0
81245,AURANGABAD,Maharashtra,431001.0
81246,GUNTUR,Andhra Pradesh,522006.0
81247,Andheri e,Maharashtra,400072.0
81248,INDORE,Madhya Pradesh,452009.0
81249,MUMBAI,Maharashtra,400012.0
81250,VELLORE,Tamil Nadu,632006.0
81251,JHALAWAR,Rajasthan,326001.0
81252,NEW DELHI,Delhi,110045.0
81253,KOLKATA,West Bengal,700055.0
81254,HYDERABAD,Telangana,500085.0
81255,LONI,Uttar Pradesh,201102.0
81256,Bhayander (Easy),Maharashtra,401105.0
81257,TARAORI,Haryana,132116.0
81258,TARAORI,Haryana,132116.0
81259,SIRMAUR,Madhya Pradesh,486448.0
81260,THANE,Maharashtra,400615.0
81261,Bhayander (Easy),Maharashtra,401105.0
81262,Bhayander (Easy),Maharashtra,401105.0
81263,VADODARA,Gujarat,391101.0
81264,CANACONA,Goa,403702.0
81265,Morbi,Gujarat,363641.0
81266,Morbi,Gujarat,363641.0
81267,Morbi,Gujarat,363641.0
81268,MUMBAI 400057,Maharashtra,400057.0
81269,NORTH DELHI,Delhi,110085.0
81270,PUNE,Maharashtra,411040.0
81271,SIKAR,Rajasthan,332001.0
81272,INDORE,Madhya Pradesh,452016.0
81273,SANAND,Gujarat,382110.0
81274,NAVI MUMBAI,Maharashtra,410209.0
81275,KOLAZHY,Kerala,680008.0
81276,VADAKKUVALLIYUR,Tamil Nadu,627117.0
81277,PATHANAPURAM,Kerala,691533.0
81278,PATHANAPURAM,Kerala,691533.0
81279,BENGALURU,Karnataka,560094.0
81280,PATIALA,Punjab,147001.0
81281,AHMEDABAD,Gujarat,382481.0
81282,NEW DELHI,Delhi,110003.0
81283,JAIPUR,Rajasthan,302001.0
81284,THANE,Maharashtra,401107.0
81285,NOIDA,Uttar Pradesh,201303.0
81286,RAJKOT,Gujarat,360005.0
81287,Pune,Maharashtra,411046.0
81288,MUMBAI,Maharashtra,400072.0
81289,Bangalore,Karnataka,560030.0
81290,BENGALURU,Karnataka,562107.0
81291,CHENNAI,Tamil Nadu,600078.0
81292,NEW DELHI,Delhi,110091.0
81293,KOTTAMKARA,Kerala,691005.0
81294,TURUVEKERE,Karnataka,572227.0
81295,MUMBAI,Maharashtra,400037.0
81296,Hyderabad,Telangana,500018.0
81297,PUNE,Maharashtra,411021.0
81298,GOTAN,Rajasthan,342902.0
81299,THANE,Maharashtra,400603.0
81300,ONGOLE,Andhra Pradesh,523001.0
81301,HYDERABAD,Telangana,500079.0
81302,NAGAMALAIPUDUKOTTAI,Tamil Nadu,625019.0
81303,"Mulund ( west), Mumbai, Pin 400080",Maharashtra,400080.0
81304,KOTA,Rajasthan,324007.0
81305,"Ellora Park, Vadodara",Gujarat,390007.0
81306,HYDERABAD,Telangana,500043.0
81307,PILIBHIT,Uttar Pradesh,262001.0
81308,NEW DELHI,Delhi,110034.0
81309,GUNTUR,Andhra Pradesh,522004.0
81310,CHENNAI,Tamil Nadu,600049.0
81311,HYDERABAD,Telangana,500072.0
81312,NEW DELHI,Delhi,110023.0
81313,KOTA,Rajasthan,324009.0
81314,MUMBAI,Maharashtra,400053.0
81315,BENGALURU,Karnataka,560093.0
81316,JAIPUR,Rajasthan,302001.0
81317,Mumbai,Maharashtra,400081.0
81318,NAVI MUMBAI,Maharashtra,400705.0
81319,NADIAD,Gujarat,387001.0
81320,PUNE,Maharashtra,411047.0
81321,HARVEYPATTI,Tamil Nadu,625006.0
81322,NEW DELHI,Delhi,110023.0
81323,THANE,Maharashtra,400607.0
81324,Bangalore,Karnataka,560084.0
81325,INDORE,Madhya Pradesh,452018.0
81326,BENGALURU,Karnataka,560079.0
81327,MUSUNURU,Andhra Pradesh,521213.0
81328,Siliguri,West Bengal,734012.0
81329,TIRUPATI,Andhra Pradesh,517501.0
81330,THANE,Maharashtra,400615.0
81331,BENGALURU,Karnataka,560049.0
81332,AGRA,Uttar Pradesh,282007.0
81333,MUMBAI,Maharashtra,400069.0
81334,MADURAI,Tamil Nadu,625003.0
81335,CHENNAI,Tamil Nadu,600072.0
81336,BANGALORE,Karnataka,560041.0
81337,JAIPUR,Rajasthan,302034.0
81338,HYDERABAD,Telangana,500032.0
81339,HYDERABAD,Telangana,500032.0
81340,BAREILLY,Uttar Pradesh,243001.0
81341,MUMBAI,Maharashtra,400013.0
81342,GHAZIABAD,Uttar Pradesh,201005.0
81343,PATIALA,Punjab,147001.0
81344,AGARTALA,Tripura,799001.0
81345,Gwalior,Madhya Pradesh,474011.0
81346,MUMBAI,Maharashtra,400050.0
81347,BENGALURU,Karnataka,560012.0
81348,Nashik,Maharashtra,422009.0
81349,MOHALI,Punjab,160059.0
81350,BENGALURU,Karnataka,560068.0
81351,CHENNAI,Tamil Nadu,600042.0
81352,HYDERABAD,Telangana,502032.0
81353,RANCHI,Jharkhand,834003.0
81354,BENGALURU,Karnataka,560074.0
81355,Noida,Uttar Pradesh,201301.0
81356,bangalore,Karnataka,560076.0
81357,MADHURAWADA,Andhra Pradesh,530048.0
81358,CHENNAI,Tamil Nadu,600026.0
81359,NEW DELHI,Delhi,110015.0
81360,SURAT,Gujarat,395003.0
81361,VISAKHAPATNAM,Andhra Pradesh,530027.0
81362,VASAI VIRAR,Maharashtra,401203.0
81363,HYDERABAD,Telangana,500090.0
81364,BHUBANESWAR,Odisha,751020.0
81365,SURAT,Gujarat,394221.0
81366,Madhyamgram,West Bengal,700129.0
81367,BENGALURU,Karnataka,560054.0
81368,GORAKHPUR,Uttar Pradesh,273003.0
81369,EAST DELHI,Delhi,110096.0
81370,BENGALURU,Karnataka,560056.0
81371,VISAKHAPATNAM,Andhra Pradesh,530041.0
81372,BENGALURU,Karnataka,560023.0
81373,Jaipur,Rajasthan,302019.0
81374,Theog,Himachal Pradesh,171209.0
81375,NEW TOWN,West Bengal,700136.0
81376,VADODARA,Gujarat,390020.0
81377,MUMBAI,Maharashtra,400075.0
81378,NAGAON,Assam,782138.0
81379,THIRUVANANTHAPURAM,Kerala,695562.0
81380,Secunderabad,Telangana,500094.0
81381,BHAWANIPATNA,Odisha,766001.0
81382,Dehradund,Uttarakhand,248008.0
81383,ELAMPALLOOR,Kerala,691501.0
81384,NOIDA,Uttar Pradesh,201305.0
81385,PIMPRI CHINCHWAD,Maharashtra,412101.0
81386,MUMBAI,Maharashtra,400078.0
81387,DELHI,Delhi,110041.0
81388,MUMBAI,Maharashtra,400104.0
81389,DEHRADUN,Uttarakhand,248001.0
81390,DEHRADUN,Uttarakhand,248001.0
81391,BENGALURU,Karnataka,560087.0
81392,BENGALURU,Karnataka,560087.0
81393,KHUNTI,Jharkhand,835210.0
81394,BATHINDA,Punjab,151001.0
81395,BENGALURU,Karnataka,560076.0
81396,AGRA,Uttar Pradesh,282001.0
81397,PALAKKAD,Kerala,678731.0
81398,NAVI MUMBAI,Maharashtra,400706.0
81399,BHILAI,Chhattisgarh,490011.0
81400,BENGALURU,Karnataka,560098.0
81401,new chandigarh,Punjab,140301.0
81402,NEEMUCH,Madhya Pradesh,458441.0
81403,Vagra,Gujarat,392140.0
81404,LAKHIMPUR,Uttar Pradesh,262701.0
81405,FARIDABAD,Haryana,121003.0
81406,BENGALURU,Karnataka,562125.0
81407,secunderabad,Telangana,500015.0
81408,secunderabad,Telangana,500015.0
81409,PUNE,Maharashtra,411045.0
81410,NEW DELHI,Delhi,110030.0
81411,JAMMU,Jammu & Kashmir,181132.0
81412,"EDAT, PAYYANUR,KANNUR",Kerala,670327.0
81413,BENGALURU,Karnataka,560077.0
81414,Secunderabad,Telangana,500010.0
81415,FARIDABAD,Haryana,121003.0
81416,UPPER TADONG,Sikkim,737102.0
81417,GURUGRAM,Haryana,122003.0
81418,BANGALORE,Karnataka,560034.0
81419,JIND,Haryana,126102.0
81420,NAGPUR,Maharashtra,440022.0
81421,PUNE,Maharashtra,411047.0
81422,LUCKNOW,Uttar Pradesh,226028.0
81423,THANE,Maharashtra,400607.0
81424,RAIPUR,Chhattisgarh,492001.0
81425,PATNA,Bihar,800020.0
81426,MURAKAMBATTU,Andhra Pradesh,517127.0
81427,MURAKAMBATTU,Andhra Pradesh,517127.0
81428,kannur,Kerala,670703.0
81429,RATNAGIRI,Maharashtra,415639.0
81430,GUWAHATI,Assam,781036.0
81431,VISAKHAPATNAM,Andhra Pradesh,530002.0
81432,BANGALORE,Karnataka,560062.0
81433,HYDERABAD,Telangana,500050.0
81434,SULTANPUR,Uttar Pradesh,228001.0
81435,MUMBAI,Maharashtra,400053.0
81436,HYDERABAD,Telangana,500035.0
81437,VISAKHAPATNAM,Andhra Pradesh,530002.0
81438,Bhagalpur,Bihar,812001.0
81439,MANGALURU,Karnataka,575019.0
81440,GUWAHATI,Assam,781036.0
81441,NOIDA,Uttar Pradesh,201301.0
81442,PUNE,Maharashtra,411001.0
81443,KOTA,Rajasthan,324005.0
81444,BENGALURU,Karnataka,560100.0
81445,THANE,Maharashtra,400615.0
81446,WARANGAL,Telangana,506002.0
81447,WARANGAL,Telangana,506002.0
81448,BENGALURU,Karnataka,560005.0
81449,BATHINDA,Punjab,151001.0
81450,ANNAVARAM,Andhra Pradesh,533406.0
81451,SOBHAGANJ,West Bengal,736121.0
81452,VADODARA,Gujarat,390012.0
81453,Ghaziabad,Uttar Pradesh,201014.0
81454,KHATIMA,Uttarakhand,262308.0
81455,Pimpri Chinchwad,Maharashtra,411033.0
81456,NAGPUR,Maharashtra,440002.0
81457,NAGPUR,Maharashtra,440002.0
81458,PATNA,Bihar,800023.0
81459,LUCKNOW,Uttar Pradesh,226021.0
81460,THANE,Maharashtra,400606.0
81461,GURUGRAM,Haryana,122505.0
81462,PALUS,Maharashtra,416310.0
